p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Chr,start,end,strand,gene_anno
2.214619776790849e-5,3.414185323864406,0.012,0.001,0.5134374490511904,3,Caacu.v4.1G028480,Chr1,32554636,32558102,-,hypothetical protein
2.21812949021374e-5,1.4765698933542795,0.086,0.034,0.5142511410111535,3,Caacu.v4.5G007330,Chr5,5638741,5639681,+,"Protein of unknown function, DUF584"
2.2182290305894743e-5,0.6054204710890378,0.18,0.094,0.5142742184518637,3,Caacu.v4.18G011320,Chr18,11462866,11466543,+,pectin methylesterase PCR fragment F
2.2315713346460798e-5,3.0558581730427523,0.012,0.001,0.5173674982243471,3,Caacu.v4.3G003960,Chr3,3403560,3405070,+,Integrase-type DNA-binding superfamily protein
2.2823876310655325e-5,1.2237625248069945,0.059,0.02,0.529148748386233,3,Caacu.v4.16G008290,Chr16,8156066,8162034,-,Plant protein of unknown function (DUF247)
2.2831384362396395e-5,1.7014458384750695,0.066,0.023,0.529322815057798,3,Caacu.v4.10G002320,Chr10,2395279,2402036,+,Protein phosphatase 2C family protein
2.288696473111882e-5,1.1939997788550925,0.156,0.081,0.5306113903262587,3,Caacu.v4.8G005580,Chr8,7221366,7235731,+,pleiotropic drug resistance
2.324657974272287e-5,1.9255681092895114,0.066,0.023,0.538948704755287,3,Caacu.v4.9G010970,Chr9,14877486,14882881,-,MATE efflux family protein
2.5129711533011153e-5,3.042791940306164,0.016,0.002,0.5826072321813306,3,Caacu.v4.7G016370,Chr7,20616995,20618939,+,hypothetical protein
2.736017277574571e-5,1.8182821004509433,0.043,0.012,0.6343182456328885,3,Caacu.v4.15G005530,Chr15,10228325,10233289,+,Nodulin MtN3 family protein
2.7961384666845454e-5,1.9454410726469367,0.055,0.017,0.648256742116145,3,Caacu.v4.5G002630,Chr5,1927617,1930769,-,early nodulin-like protein
2.844340179866494e-5,1.7604066598788783,0.07,0.026,0.659431827300248,3,Caacu.v4.6G016370,Chr6,16227570,16231721,-,Glucose-1-phosphate adenylyltransferase family protein
2.8715285928975574e-5,3.275673988703047,0.023,0.004,0.6657351889773697,3,Caacu.v4.21G009300,Chr21,10756464,10759559,-,Protein kinase superfamily protein
2.8725032919688013e-5,1.3653579952147021,0.078,0.03,0.6659611632100468,3,Caacu.v4.9G003440,Chr9,7497880,7502697,-,phosphatidylinositol-4-phosphate 5-kinase
2.8844069968189158e-5,1.5063739284472506,0.051,0.015,0.6687209181424975,3,Caacu.v4.1G003560,Chr1,7566163,7577718,+,adenine nucleotide transporter
2.9341665508413002e-5,1.8207980223727487,0.023,0.008,0.680257173147047,3,Caacu.v4.5G008010,Chr5,6143200,6149321,-,cysteine-rich RLK (RECEPTOR-like protein kinase)
3.073791735988252e-5,2.0570446034189867,0.023,0.004,0.7126278760715165,3,Caacu.v4.6G003770,Chr6,3570378,3576401,+,alpha/beta-Hydrolases superfamily protein
3.0797961734092866e-5,1.7926573361939226,0.059,0.019,0.714019944843209,3,Caacu.v4.13G000100,Chr13,117065,120745,+,hypothetical protein
3.0885654850031284e-5,1.1756572377784549,0.148,0.076,0.7160530220431253,3,Caacu.v4.4G016670,Chr4,19319107,19327295,+,serine carboxypeptidase-like
3.121394382029676e-5,1.6795606657275668,0.059,0.019,0.72366407352976,3,Caacu.v4.2G012010,Chr2,16433668,16438696,-,RING/U-box superfamily protein
3.1937050517255326e-5,1.4060077802434945,0.059,0.019,0.7404285791920475,3,Caacu.v4.17G003020,Chr17,6397916,6407471,+,ABC-2 type transporter family protein
3.2795373787302854e-5,1.108027041968413,0.098,0.041,0.7603279458848293,3,Caacu.v4.10G003140,Chr10,3174122,3176467,-,FASCICLIN-like arabinogalactan
3.459820461499963e-5,1.2110823336572913,0.113,0.052,0.8021247757941514,3,Caacu.v4.13G008940,Chr13,7964716,7971860,+,Ubiquitin fold modifier 1 protein domain containing protein
3.504737543004816e-5,1.0216063346292894,0.133,0.065,0.8125383519702365,3,Caacu.v4.7G003300,Chr7,8376746,8381786,+,FASCICLIN-like arabinogalactan protein 17 precursor
3.641968405478685e-5,2.6357021678851877,0.02,0.003,0.8443539551261784,3,Caacu.v4.14G002710,Chr14,1895503,1901083,+,RING/U-box superfamily protein
3.647773158425219e-5,1.083854567018729,0.105,0.046,0.8456997290493028,3,Caacu.v4.2G027920,Chr2,32063347,32073379,+,XB3 ortholog 5 in Arabidopsis thaliana
3.7031970762624195e-5,1.1370823437995272,0.098,0.042,0.8585492101606793,3,Caacu.v4.13G008880,Chr13,7917101,7920576,+,flavonol synthase
3.765160590090072e-5,1.8278521063638198,0.043,0.012,0.8729148312064824,3,Caacu.v4.6G016690,Chr6,16544994,16551103,+,Rhodanese/Cell cycle control phosphatase superfamily protein
3.8354611783036054e-5,1.698875433527904,0.02,0.003,0.8892133195779078,3,Caacu.v4.6G019070,Chr6,18864766,18872351,-,AT hook motif DNA-binding family protein
4.185937007825559e-5,1.091954727305631,0.102,0.044,0.9704676358942776,3,Caacu.v4.11G000700,Chr11,1067767,1075994,-,auxin response factor
4.403274236083522e-5,1.1684957303043306,0.082,0.033,1,3,Caacu.v4.3G012350,Chr3,10564089,10567843,-,rhamnose biosynthesis
4.5754072357689416e-5,2.140167212369143,0.059,0.02,1,3,Caacu.v4.2G020300,Chr2,26004156,26006553,+,Chloroplast-targeted copper chaperone protein
4.6403418616626785e-5,1.53969001467095,0.047,0.014,1,3,Caacu.v4.6G002330,Chr6,2194910,2199038,+,annexin
4.6651049114584454e-5,1.2531067377764427,0.098,0.043,1,3,Caacu.v4.13G005800,Chr13,4688605,4692037,+,peptidases
4.864223893514948e-5,0.7701652346360308,0.172,0.092,1,3,Caacu.v4.6G019660,Chr6,19373262,19379794,+,Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein
5.7970220589735696e-5,1.2234106099204194,0.043,0.012,1,3,Caacu.v4.2G030000,Chr2,33686669,33690962,+,conserved hypothetical protein
5.873417969544602e-5,3.4486580695373776,0.02,0.003,1,3,Caacu.v4.1G004860,Chr1,9224267,9228687,+,UDP-D-glucose/UDP-D-galactose 4-epimerase
5.879141469745375e-5,2.4617487710346615,0.023,0.004,1,3,Caacu.v4.2G026220,Chr2,30753872,30758300,+,PLAT/LH2 domain-containing lipoxygenase family protein
6.340151610760141e-5,1.9920479157343363,0.027,0.006,1,3,Caacu.v4.8G010370,Chr8,12041492,12047217,+,hypothetical protein
6.596809504530861e-5,0.3073845068542477,0.059,0.029,1,3,Caacu.v4.14G000370,Chr14,286520,287389,+,SAUR-like auxin-responsive protein family 
7.007659853430605e-5,1.1253708849741293,0.113,0.054,1,3,Caacu.v4.10G012620,Chr10,15678231,15679915,+,FASCICLIN-like arabinogalactan
7.31207446263059e-5,1.9074241718651397,0.066,0.025,1,3,Caacu.v4.11G008140,Chr11,10422946,10425897,-,squamosa promoter binding protein-like
7.497616734984338e-5,1.8160673563474656,0.051,0.016,1,3,Caacu.v4.11G010460,Chr11,12311978,12312932,-,HSP20-like chaperones superfamily protein
7.822507029816963e-5,0.3788339003431016,0.441,0.319,1,3,Caacu.v4.7G008140,Chr7,14095705,14097128,+,metallothionein 2B
7.968347283845086e-5,4.260701832292486,0.016,0.002,1,3,Caacu.v4.3G005640,Chr3,4759612,4761300,-,Integrase-type DNA-binding superfamily protein
8.03166937114885e-5,4.03137115980992,0.016,0.002,1,3,Caacu.v4.6G019250,Chr6,19032054,19034536,+,"Oxidoreductase, zinc-binding dehydrogenase family protein"
8.116839002109198e-5,3.338051972276647,0.016,0.002,1,3,Caacu.v4.1G013070,Chr1,19456496,19458614,-,alpha/beta-Hydrolases superfamily protein
8.289745818068609e-5,2.85210636239385,0.016,0.002,1,3,Caacu.v4.21G002520,Chr21,3870854,3875374,-,NAD(P)-linked oxidoreductase superfamily protein
8.756317658851943e-5,0.7968551257357478,0.105,0.048,1,3,Caacu.v4.7G015590,Chr7,20138296,20143395,+,NAD(P)-binding Rossmann-fold superfamily protein
9.078735619951401e-5,1.2063149812100897,0.082,0.034,1,3,Caacu.v4.2G013220,Chr2,18247397,18257955,-,Small acidic protein family domain containing protein
9.418950402006057e-5,0.8423566316575373,0.094,0.041,1,3,Caacu.v4.2G030890,Chr2,34626051,34629901,+,pfkB-like carbohydrate kinase family protein
9.908207458356575e-5,1.08190127722828,0.035,0.009,1,3,Caacu.v4.11G013970,Chr11,15213976,15228673,+,pfkB-like carbohydrate kinase family protein
1.0617284060087417e-4,1.5812005047275928,0.051,0.017,1,3,Caacu.v4.8G002130,Chr8,2750331,2753395,-,RING/U-box superfamily protein
1.067139451598424e-4,1.846689718126914,0.027,0.006,1,3,Caacu.v4.10G000340,Chr10,383892,389992,+,Protein kinase superfamily protein
1.0741233889378713e-4,1.6780573652695676,0.027,0.006,1,3,Caacu.v4.15G009010,Chr15,13512838,13517521,-,3-deoxy-d-arabino-heptulosonate 7-phosphate synthase
1.1034098219006682e-4,2.0636052080310154,0.023,0.004,1,3,Caacu.v4.21G009350,Chr21,10803838,10805026,+,Transcription factor PAR2
1.1244941881773507e-4,0.8252408617435647,0.246,0.156,1,3,Caacu.v4.13G003630,Chr13,2695667,2702074,-,conserved hypothetical protein
1.1261419406481042e-4,1.8996931994715334,0.039,0.011,1,3,Caacu.v4.10G008620,Chr10,11551160,11554478,+,RAB GTPase homolog A1F
1.1844324562050185e-4,1.6491012419197462,0.039,0.011,1,3,Caacu.v4.6G003730,Chr6,3535106,3538461,+,O-fucosyltransferase family protein
1.1900766852751878e-4,2.372877585490473,0.031,0.008,1,3,Caacu.v4.5G012250,Chr5,10598582,10618386,-,conserved hypothetical protein
1.2402864771420328e-4,1.6304577430456857,0.051,0.017,1,3,Caacu.v4.1G007850,Chr1,14181509,14185506,-,ARM repeat superfamily protein
1.2412070326862823e-4,1.8002137087392207,0.078,0.033,1,3,Caacu.v4.2G025260,Chr2,30017088,30020324,+,acyl carrier protein
1.260989918568998e-4,1.1231019051071982,0.086,0.037,1,3,Caacu.v4.4G008930,Chr4,13086247,13088282,-,Galactosyl transferase GMA12/MNN10 family protein
1.2707153542459851e-4,1.1940939024378798,0.082,0.034,1,3,Caacu.v4.6G020840,Chr6,20329749,20337017,+,UDP-Glycosyltransferase superfamily protein
1.2787909594312675e-4,1.2350653706361283,0.039,0.011,1,3,Caacu.v4.7G010220,Chr7,15648167,15653315,-,Protein of unknown function (DUF567)
1.2845682282591666e-4,1.3421474337208643,0.074,0.03,1,3,Caacu.v4.11G013870,Chr11,15091366,15111013,+,subtilase 1.3
1.2934861585787272e-4,3.6007482001615156,0.012,0.001,1,3,Caacu.v4.12G000590,Chr12,559488,561164,-,hypothetical protein
1.2934861585787272e-4,3.4811456231166256,0.012,0.001,1,3,Caacu.v4.13G007240,Chr13,6121051,6122197,-,VQ motif-containing protein
1.3018357210666654e-4,3.2567947535909103,0.012,0.001,1,3,Caacu.v4.11G006870,Chr11,9038986,9043004,-,Pentatricopeptide repeat (PPR) superfamily protein
1.3060295238503692e-4,3.04532690218339,0.012,0.001,1,3,Caacu.v4.12G004030,Chr12,4017384,4024191,+,Plant protein of unknown function (DUF863)
1.308866945506531e-4,1.5042688583010237,0.051,0.017,1,3,Caacu.v4.2G027290,Chr2,31562283,31570766,-,Polyketide cyclase/dehydrase and lipid transport superfamily protein
1.314455351962149e-4,1.4936159144997436,0.012,0.001,1,3,Caacu.v4.8G011450,Chr8,13154633,13157318,+,hydroxyproline-rich glycoprotein family protein
1.3267358262560513e-4,1.0061568649090251,0.062,0.023,1,3,Caacu.v4.19G008090,Chr19,11347006,11354809,+,conserved hypothetical protein
1.3386811912420444e-4,1.5084361763711018,0.043,0.013,1,3,Caacu.v4.18G001870,Chr18,1877094,1885929,-,RING/U-box superfamily protein
1.3430610417249837e-4,1.4315192517801925,0.07,0.028,1,3,Caacu.v4.1G021660,Chr1,27068728,27071765,+,IRK-interacting protein
1.3895047437917306e-4,0.8182693613294789,0.148,0.079,1,3,Caacu.v4.9G003760,Chr9,7898554,7904267,-,glycine-rich protein
1.4317223727824876e-4,0.8847189093797718,0.16,0.087,1,3,Caacu.v4.5G007530,Chr5,5787278,5791485,+,polyubiquitin
1.5632537915211868e-4,1.3141613622452115,0.055,0.019,1,3,Caacu.v4.17G006760,Chr17,11212096,11217354,-,ATP-citrate lyase A-1
1.589805736106559e-4,1.1166711179191608,0.105,0.051,1,3,Caacu.v4.8G016410,Chr8,17323951,17330222,-,phospholipase D alpha
1.605621054188938e-4,2.388168896446738,0.027,0.006,1,3,Caacu.v4.3G006850,Chr3,5742162,5747483,+,oxophytodienoate-reductase
1.6088567873273518e-4,1.4923796420766928,0.059,0.021,1,3,Caacu.v4.16G006900,Chr16,6403164,6403514,+,conserved hypothetical protein
1.651474192462992e-4,2.0743770027025956,0.027,0.006,1,3,Caacu.v4.11G009510,Chr11,11654495,11670648,+,receptor kinase
1.6796529197442186e-4,0.9137723810459163,0.07,0.028,1,3,Caacu.v4.4G020710,Chr4,22214020,22229017,+,glucose-6-phosphate dehydrogenase
1.7410405230650257e-4,1.34263041862073,0.094,0.043,1,3,Caacu.v4.5G002270,Chr5,1623734,1624072,-,hypothetical protein
1.748181256817684e-4,3.100745778008241,0.02,0.003,1,3,Caacu.v4.16G008530,Chr16,8390891,8395279,+,Leucine-rich repeat protein kinase family protein
1.7552971972170016e-4,2.410139701572488,0.02,0.003,1,3,Caacu.v4.8G004600,Chr8,6284354,6287282,+,hypothetical protein
1.75798003341782e-4,1.075664439229496,0.105,0.051,1,3,Caacu.v4.1G020110,Chr1,25704889,25712122,+,Endoribonuclease XendoU domain containing protein
1.7624403701162872e-4,2.390685387661002,0.02,0.003,1,3,Caacu.v4.1G005550,Chr1,10159106,10160128,+,A20/AN1-like zinc finger family protein
1.8049047148215307e-4,2.1372238067081106,0.031,0.008,1,3,Caacu.v4.8G005990,Chr8,7617139,7618914,-,Nucleotide-sugar transporter family protein
1.8057076107303049e-4,1.35291935824959,0.059,0.021,1,3,Caacu.v4.4G005120,Chr4,9064067,9071377,-,mitogen-activated protein kinase kinase kinase
1.805876622848598e-4,1.3767828211446123,0.02,0.003,1,3,Caacu.v4.11G007770,Chr11,10102337,10110549,-,Optic atrophy 3 protein (OPA3)
1.842006848743468e-4,1.5758769064061489,0.035,0.01,1,3,Caacu.v4.15G009830,Chr15,14170301,14175452,-,NAD(P)-linked oxidoreductase superfamily protein
1.8920191986928104e-4,0.766761727545002,0.168,0.096,1,3,Caacu.v4.18G005250,Chr18,4367782,4372579,+,Leucine-rich repeat protein kinase family protein
1.8930173062699357e-4,2.5853630703740755,0.023,0.004,1,3,Caacu.v4.13G006100,Chr13,4950999,4955766,+,Cellulase (glycosyl hydrolase family 5) domain containing protein
1.9996108326053987e-4,0.9596134534578431,0.113,0.056,1,3,Caacu.v4.13G002780,Chr13,2076965,2078784,-,sterol carrier protein
2.0039114448679594e-4,0.7443733965615087,0.074,0.03,1,3,Caacu.v4.4G018100,Chr4,20467787,20470965,+,DNAse I-like superfamily protein
2.0082313201919274e-4,1.364656200694365,0.07,0.028,1,3,Caacu.v4.8G016060,Chr8,17087027,17088019,-,Sterile alpha motif (SAM) domain-containing protein
2.0169952213730118e-4,1.6887359806651903,0.066,0.026,1,3,Caacu.v4.5G013390,Chr5,12563479,12567097,+,Phototropic-responsive NPH3 family protein
2.0805225882642524e-4,1.3904317907454662,0.066,0.026,1,3,Caacu.v4.10G006030,Chr10,6581707,6592268,-,Pleckstrin homology (PH) domain-containing protein
2.2007046063877728e-4,1.3234736954719812,0.07,0.029,1,3,Caacu.v4.1G031880,Chr1,35077868,35088087,+,Protein of unknown function (DUF668)
2.2039644607947423e-4,0.8829767890348805,0.113,0.056,1,3,Caacu.v4.5G004860,Chr5,3745213,3746026,+,Calcium-binding EF-hand family protein
2.2205341757472138e-4,2.713061509986793,0.016,0.002,1,3,Caacu.v4.1G009790,Chr1,16305241,16311463,+,Ankyrin repeat family protein
2.2385057142460248e-4,0.8668507587514637,0.148,0.081,1,3,Caacu.v4.10G014930,Chr10,17572871,17577904,+,3-hydroxyacyl-CoA dehydrogenase family protein
2.3116874890096448e-4,1.3912209221782699,0.078,0.034,1,3,Caacu.v4.12G008020,Chr12,13336376,13339989,-,indeterminate(ID)-domain
2.4435331277687753e-4,1.1686489429807314,0.043,0.013,1,3,Caacu.v4.14G008300,Chr14,6701153,6703555,-,galactinol synthase
2.4444842141632813e-4,2.46150099701377,0.027,0.006,1,3,Caacu.v4.3G012950,Chr3,11177265,11180650,+,Endomembrane protein 70 protein family
2.4721465958656554e-4,2.3163187155279497,0.027,0.006,1,3,Caacu.v4.2G009950,Chr2,8201938,8210543,+,RHOMBOID-like
2.7159251484843957e-4,0.975773347443592,0.094,0.044,1,3,Caacu.v4.21G005010,Chr21,7055893,7061873,-,ATP synthase alpha/beta family protein
2.77343909575854e-4,1.7002924337509575,0.055,0.02,1,3,Caacu.v4.6G011030,Chr6,10885750,10886785,+,conserved hypothetical protein
2.809901697705053e-4,1.0670282601808332,0.051,0.018,1,3,Caacu.v4.1G013630,Chr1,19920023,19953652,-,ubiquitin-specific protease
2.9170776894078934e-4,1.2484377674084963,0.059,0.022,1,3,Caacu.v4.10G015060,Chr10,17692788,17709792,-,Protein kinase superfamily protein
2.9262778852534414e-4,1.275352915723286,0.039,0.012,1,3,Caacu.v4.2G028780,Chr2,32764703,32771063,-,eukaryotic translation initiation factor 2 gamma subunit
2.930953342814007e-4,0.7004449688758192,0.168,0.097,1,3,Caacu.v4.1G003440,Chr1,7399472,7405892,-,glycosyl hydrolase 9C2
2.9452917060588264e-4,1.5541820909438266,0.074,0.032,1,3,Caacu.v4.13G011220,Chr13,11598053,11610443,-,methyl esterase
2.9582494181777105e-4,1.0962983756735722,0.133,0.072,1,3,Caacu.v4.6G016430,Chr6,16261186,16263542,-,expansin A8
3.271414969294115e-4,2.1928570196245003,0.023,0.005,1,3,Caacu.v4.8G011060,Chr8,12783001,12788156,+,phytochrome-interacting factor7
3.2778517265702695e-4,1.8799626297119882,0.035,0.01,1,3,Caacu.v4.3G001680,Chr3,1492002,1494008,-,UDP-glucosyl transferase 78D2
3.348085142510697e-4,3.180011027525113,0.016,0.002,1,3,Caacu.v4.6G010790,Chr6,10494110,10495890,+,hypothetical protein
3.350444517268898e-4,0.7801767932507329,0.094,0.044,1,3,Caacu.v4.9G012300,Chr9,15975292,15980914,-,glycosyl hydrolase 9B7
3.4004618357636807e-4,0.8603433272226392,0.133,0.072,1,3,Caacu.v4.11G010370,Chr11,12239751,12241670,+,"cytochrome P450, family 77, subfamily B, polypeptide"
3.4218734255005726e-4,2.1465789651413045,0.02,0.004,1,3,Caacu.v4.4G011490,Chr4,15198066,15200508,+,Sec14p-like phosphatidylinositol transfer family protein
3.4255033098909383e-4,0.8858538643890697,0.016,0.005,1,3,Caacu.v4.6G009510,Chr6,8659322,8660206,+,Copper transport protein family
3.4831665319835407e-4,1.682228381428057,0.035,0.01,1,3,Caacu.v4.8G014410,Chr8,15717340,15727810,+,conserved hypothetical protein
3.5889151948638074e-4,1.3207818305985173,0.047,0.016,1,3,Caacu.v4.9G011350,Chr9,15195108,15201895,+,hypothetical protein
3.62595415436324e-4,0.934835355754625,0.125,0.066,1,3,Caacu.v4.8G005360,Chr8,6972043,6983697,+,hypothetical protein
3.719237317815088e-4,0.8826022198584276,0.098,0.047,1,3,Caacu.v4.20G011180,Chr20,12134567,12139666,-,COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family
3.7364865789959187e-4,2.033048476250335,0.031,0.008,1,3,Caacu.v4.20G004580,Chr20,3450502,3456522,-,Protein kinase superfamily protein
3.775193629935722e-4,0.8685094555380211,0.133,0.072,1,3,Caacu.v4.12G000900,Chr12,787691,792849,+,secE/sec61-gamma protein transport protein
3.817693389317302e-4,2.0888832026382866,0.027,0.007,1,3,Caacu.v4.4G010370,Chr4,14304849,14311265,-,hypothetical protein
3.844745430209326e-4,1.8018596603636383,0.031,0.008,1,3,Caacu.v4.1G015690,Chr1,21764948,21779596,-,Transducin family protein / WD-40 repeat family protein
3.8562328707563174e-4,1.9882399514122042,0.027,0.007,1,3,Caacu.v4.1G011850,Chr1,18197894,18207511,-,P-glycoprotein
3.859947147263436e-4,1.1021597829356682,0.07,0.029,1,3,Caacu.v4.10G003010,Chr10,3004477,3017899,-,farnesyl diphosphate synthase
4.01783578618887e-4,1.389170305651343,0.031,0.008,1,3,Caacu.v4.6G006380,Chr6,5700741,5705344,+,RNA-binding (RRM/RBD/RNP motifs) family protein
4.0370893484425677e-4,1.5163696535173976,0.027,0.007,1,3,Caacu.v4.19G010020,Chr19,12802188,12806989,+,conserved hypothetical protein
4.436659667968616e-4,1.766080751229913,0.035,0.01,1,3,Caacu.v4.14G003680,Chr14,2488703,2492409,-,global transcription factor C
4.453434500861727e-4,1.3112495261705182,0.066,0.028,1,3,Caacu.v4.1G035960,Chr1,38163824,38167052,-,Nodulin MtN3 family protein
4.4749436286157206e-4,1.6682223859616607,0.043,0.014,1,3,Caacu.v4.6G010580,Chr6,10218114,10225527,-,Protein of Unknown Function (DUF239)
4.4873580543250955e-4,2.0098262718681927,0.039,0.012,1,3,Caacu.v4.18G011410,Chr18,11567452,11572885,+,Ribonuclease P protein subunit P38-related
4.488501541166067e-4,1.5661887329218944,0.043,0.014,1,3,Caacu.v4.16G011490,Chr16,11758339,11765052,-,ubiquitin-activating enzyme
4.6378855699866347e-4,1.7112628113636787,0.035,0.01,1,3,Caacu.v4.1G001110,Chr1,2687713,2692013,-,KAR-UP F-box
4.8644439852941687e-4,1.16700885715424,0.074,0.033,1,3,Caacu.v4.19G003560,Chr19,7358903,7361355,+,GRAS family transcription factor family protein
